nominal,data,curs,cdx
100,1/17/2018,50.9306,Японская иена
100,1/18/2018,51.0970,Японская иена
100,1/19/2018,51.0406,Японская иена
100,1/20/2018,51.1726,Японская иена
100,1/23/2018,51.0835,Японская иена
100,1/24/2018,50.8418,Японская иена
100,1/25/2018,51.3255,Японская иена
100,1/26/2018,51.2521,Японская иена
100,1/27/2018,51.2308,Японская иена
100,1/30/2018,51.6595,Японская иена
100,1/31/2018,51.7551,Японская иена
100,2/1/2018,51.6896,Японская иена
100,2/2/2018,51.3591,Японская иена
100,2/3/2018,51.0553,Японская иена
100,2/6/2018,51.5454,Японская иена
100,2/7/2018,52.3869,Японская иена
100,2/8/2018,52.2483,Японская иена
100,2/9/2018,52.5667,Японская иена
100,2/10/2018,53.2489,Японская иена
100,2/13/2018,53.4227,Японская иена
100,2/14/2018,53.6822,Японская иена
100,2/15/2018,53.6369,Японская иена
100,2/16/2018,53.1603,Японская иена
100,2/17/2018,53.2207,Японская иена
100,2/20/2018,52.8628,Японская иена
100,2/21/2018,52.7806,Японская иена
100,2/22/2018,52.6179,Японская иена
100,2/23/2018,52.8819,Японская иена
100,2/27/2018,52.4438,Японская иена
100,2/28/2018,51.9980,Японская иена
100,3/1/2018,52.6100,Японская иена
100,3/2/2018,52.8427,Японская иена
100,3/3/2018,53.5604,Японская иена
100,3/6/2018,54.1309,Японская иена
100,3/7/2018,53.2831,Японская иена
100,3/8/2018,53.6898,Японская иена
100,3/13/2018,53.1595,Японская иена
100,3/14/2018,53.2435,Японская иена
100,3/15/2018,53.3870,Японская иена
100,3/16/2018,53.7280,Японская иена
100,3/17/2018,54.3809,Японская иена
100,3/20/2018,54.3739,Японская иена
100,3/21/2018,54.2146,Японская иена
100,3/22/2018,54.0853,Японская иена
100,3/23/2018,53.7664,Японская иена
100,3/24/2018,54.3800,Японская иена
100,3/27/2018,54.2404,Японская иена
100,3/28/2018,54.1786,Японская иена
100,3/29/2018,54.5151,Японская иена
100,3/30/2018,54.1888,Японская иена
100,3/31/2018,53.9294,Японская иена
100,4/3/2018,53.8874,Японская иена
100,4/4/2018,54.2091,Японская иена
100,4/5/2018,54.4487,Японская иена
100,4/6/2018,53.7700,Японская иена
100,4/7/2018,53.8409,Японская иена
100,4/10/2018,54.6655,Японская иена
100,4/11/2018,58.2597,Японская иена
100,4/12/2018,59.9220,Японская иена
100,4/13/2018,58.0571,Японская иена
100,4/14/2018,57.0841,Японская иена
100,4/17/2018,58.0883,Японская иена
100,4/18/2018,57.1532,Японская иена
100,4/19/2018,57.3528,Японская иена
100,4/20/2018,56.6941,Японская иена
100,4/21/2018,57.0147,Японская иена
100,4/24/2018,57.2592,Японская иена
100,4/25/2018,56.6638,Японская иена
100,4/26/2018,56.5393,Японская иена
100,4/27/2018,57.2525,Японская иена
100,4/28/2018,57.3757,Японская иена
100,4/29/2018,56.8570,Японская иена
100,5/4/2018,57.8961,Японская иена
100,5/5/2018,57.9323,Японская иена
100,5/8/2018,57.4127,Японская иена
100,5/9/2018,57.8069,Японская иена
100,5/11/2018,56.9114,Японская иена
100,5/12/2018,56.4490,Японская иена
100,5/15/2018,56.3863,Японская иена
100,5/16/2018,56.3568,Японская иена
100,5/17/2018,56.5443,Японская иена
100,5/18/2018,55.8737,Японская иена
100,5/19/2018,55.8277,Японская иена
100,5/22/2018,56.1587,Японская иена
100,5/23/2018,55.1975,Японская иена
100,5/24/2018,56.0383,Японская иена
100,5/25/2018,55.9867,Японская иена
100,5/26/2018,56.3390,Японская иена
100,5/29/2018,56.9023,Японская иена
100,5/30/2018,57.7027,Японская иена
100,5/31/2018,57.6077,Японская иена
100,6/1/2018,56.9816,Японская иена
100,6/2/2018,57.0014,Японская иена
100,6/5/2018,56.5433,Японская иена
100,6/6/2018,56.4398,Японская иена
100,6/7/2018,56.3515,Японская иена
100,6/8/2018,56.2264,Японская иена
100,6/9/2018,57.3043,Японская иена
100,6/10/2018,56.9084,Японская иена
100,6/14/2018,57.0286,Японская иена
100,6/15/2018,56.5893,Японская иена
100,6/16/2018,56.7517,Японская иена
100,6/19/2018,57.4592,Японская иена
100,6/20/2018,58.4059,Японская иена
100,6/21/2018,57.7580,Японская иена
100,6/22/2018,57.6817,Японская иена
100,6/23/2018,57.3940,Японская иена
100,6/26/2018,57.4804,Японская иена
100,6/27/2018,57.2465,Японская иена
100,6/28/2018,57.5087,Японская иена
100,6/29/2018,57.3340,Японская иена
100,6/30/2018,56.6983,Японская иена
100,7/3/2018,57.0236,Японская иена
100,7/4/2018,56.9878,Японская иена
100,7/5/2018,57.2161,Японская иена
100,7/6/2018,57.1742,Японская иена
100,7/7/2018,57.0694,Японская иена
100,7/10/2018,56.8966,Японская иена
100,7/11/2018,56.2079,Японская иена
100,7/12/2018,55.9265,Японская иена
100,7/13/2018,55.3855,Японская иена
100,7/14/2018,55.2467,Японская иена
100,7/17/2018,55.3629,Японская иена
100,7/18/2018,55.5646,Японская иена
100,7/19/2018,55.6569,Японская иена
100,7/20/2018,55.9828,Японская иена
100,7/21/2018,56.4470,Японская иена
100,7/24/2018,56.9408,Японская иена
100,7/25/2018,56.5681,Японская иена
100,7/26/2018,56.7197,Японская иена
100,7/27/2018,56.8602,Японская иена
100,7/28/2018,56.6632,Японская иена
100,7/31/2018,56.5081,Японская иена
100,8/1/2018,55.9843,Японская иена
100,8/2/2018,55.8488,Японская иена
100,8/3/2018,56.5606,Японская иена
100,8/4/2018,56.8007,Японская иена
100,8/7/2018,57.0661,Японская иена
100,8/8/2018,57.0758,Японская иена
100,8/9/2018,57.3160,Японская иена
100,8/10/2018,59.6764,Японская иена
100,8/11/2018,60.3559,Японская иена
100,8/14/2018,61.8554,Японская иена
100,8/15/2018,60.0923,Японская иена
100,8/16/2018,59.6461,Японская иена
100,8/17/2018,60.3811,Японская иена
100,8/18/2018,60.4062,Японская иена
100,8/21/2018,60.7119,Японская иена
100,8/22/2018,60.9686,Японская иена
100,8/23/2018,61.2411,Японская иена
100,8/24/2018,61.8493,Японская иена
100,8/25/2018,60.8729,Японская иена
100,8/28/2018,60.6273,Японская иена
100,8/29/2018,60.6635,Японская иена
100,8/30/2018,61.2898,Японская иена
100,8/31/2018,61.0027,Японская иена
100,9/1/2018,61.4704,Японская иена
100,9/4/2018,61.0172,Японская иена
100,9/5/2018,61.2238,Японская иена
100,9/6/2018,61.4126,Японская иена
100,9/7/2018,61.3184,Японская иена
100,9/8/2018,62.3536,Японская иена
100,9/11/2018,62.9248,Японская иена
100,9/12/2018,62.7686,Японская иена
100,9/13/2018,62.4223,Японская иена
100,9/14/2018,61.5772,Японская иена
100,9/15/2018,61.0675,Японская иена
100,9/18/2018,60.9245,Японская иена
100,9/19/2018,60.5225,Японская иена
100,9/20/2018,59.6305,Японская иена
100,9/21/2018,59.2156,Японская иена
100,9/22/2018,58.7659,Японская иена
100,9/25/2018,58.7535,Японская иена
100,9/26/2018,58.3007,Японская иена
100,9/27/2018,58.2785,Японская иена
100,9/28/2018,58.4140,Японская иена
100,9/29/2018,57.8273,Японская иена
100,10/2/2018,57.5164,Японская иена
100,10/3/2018,57.3507,Японская иена
100,10/4/2018,57.4680,Японская иена
100,10/5/2018,57.9000,Японская иена
100,10/6/2018,58.5397,Японская иена
100,10/9/2018,58.9485,Японская иена
100,10/10/2018,58.6782,Японская иена
100,10/11/2018,58.4941,Японская иена
100,10/12/2018,59.4354,Японская иена
100,10/13/2018,58.7359,Японская иена
100,10/16/2018,58.8400,Японская иена
100,10/17/2018,58.4285,Японская иена
100,10/18/2018,58.2677,Японская иена
100,10/19/2018,58.3822,Японская иена
100,10/20/2018,58.5456,Японская иена
100,10/23/2018,57.9241,Японская иена
100,10/24/2018,58.1594,Японская иена
100,10/25/2018,58.3455,Японская иена
100,10/26/2018,58.5386,Японская иена
100,10/27/2018,58.5839,Японская иена
100,10/30/2018,58.7904,Японская иена
100,10/31/2018,58.2820,Японская иена
100,11/1/2018,57.9958,Японская иена
100,11/2/2018,58.1580,Японская иена
100,11/3/2018,58.0764,Японская иена
100,11/7/2018,58.2472,Японская иена
100,11/8/2018,58.3901,Японская иена
100,11/9/2018,58.2293,Японская иена
100,11/10/2018,58.7380,Японская иена
100,11/13/2018,59.1665,Японская иена
100,11/14/2018,59.3148,Японская иена
100,11/15/2018,59.7072,Японская иена
100,11/16/2018,58.7157,Японская иена
100,11/17/2018,58.2695,Японская иена
100,11/20/2018,58.5100,Японская иена
100,11/21/2018,58.3282,Японская иена
100,11/22/2018,58.4287,Японская иена
100,11/23/2018,58.0770,Японская иена
100,11/24/2018,58.1865,Японская иена
100,11/27/2018,58.6923,Японская иена
100,11/28/2018,58.8007,Японская иена
100,11/29/2018,58.7972,Японская иена
100,11/30/2018,58.8252,Японская иена
100,12/1/2018,58.6534,Японская иена
100,12/4/2018,58.4097,Японская иена
100,12/5/2018,58.7686,Японская иена
100,12/6/2018,59.1181,Японская иена
100,12/7/2018,59.0468,Японская иена
100,12/8/2018,59.3260,Японская иена
100,12/11/2018,58.8161,Японская иена
100,12/12/2018,58.8177,Японская иена
100,12/13/2018,58.5452,Японская иена
100,12/14/2018,58.3796,Японская иена
100,12/15/2018,58.4881,Японская иена
100,12/18/2018,58.7511,Японская иена
100,12/19/2018,59.3424,Японская иена
100,12/20/2018,59.7269,Японская иена
100,12/21/2018,60.2307,Японская иена
100,12/22/2018,61.2220,Японская иена
100,12/25/2018,61.6643,Японская иена
100,12/26/2018,62.3338,Японская иена
100,12/27/2018,62.3379,Японская иена
100,12/28/2018,62.0870,Японская иена
100,12/29/2018,62.9356,Японская иена
100,12/30/2018,62.9976,Японская иена
100,1/10/2019,61.6087,Японская иена
100,1/11/2019,61.9538,Японская иена
100,1/12/2019,61.7854,Японская иена
100,1/15/2019,62.1257,Японская иена
100,1/16/2019,61.7442,Японская иена
100,1/17/2019,61.4834,Японская иена
100,1/18/2019,61.0893,Японская иена
100,1/19/2019,60.6066,Японская иена
100,1/22/2019,60.5257,Японская иена
100,1/23/2019,60.8345,Японская иена
100,1/24/2019,60.5300,Японская иена
100,1/25/2019,60.1847,Японская иена
100,1/26/2019,60.0364,Японская иена
100,1/29/2019,60.2623,Японская иена
100,1/30/2019,60.7437,Японская иена
100,1/31/2019,60.4663,Японская иена
100,2/1/2019,60.1405,Японская иена
100,2/2/2019,60.2635,Японская иена
100,2/5/2019,59.6914,Японская иена
100,2/6/2019,59.6544,Японская иена
100,2/7/2019,59.8811,Японская иена
100,2/8/2019,59.9990,Японская иена
100,2/9/2019,60.1747,Японская иена
100,2/12/2019,59.6752,Японская иена
100,2/13/2019,59.4380,Японская иена
100,2/14/2019,59.3220,Японская иена
100,2/15/2019,59.9081,Японская иена
100,2/16/2019,60.4837,Японская иена
100,2/19/2019,59.8951,Японская иена
100,2/20/2019,59.7924,Японская иена
100,2/21/2019,59.3973,Японская иена
100,2/22/2019,59.1704,Японская иена
100,2/23/2019,59.1530,Японская иена
100,2/26/2019,58.9878,Японская иена
100,2/27/2019,59.2142,Японская иена
100,2/28/2019,59.5544,Японская иена
100,3/1/2019,59.4939,Японская иена
100,3/2/2019,58.8128,Японская иена
100,3/5/2019,58.7907,Японская иена
100,3/6/2019,58.8002,Японская иена
100,3/7/2019,58.8778,Японская иена
100,3/8/2019,59.0314,Японская иена
100,3/12/2019,59.3971,Японская иена
100,3/13/2019,59.0504,Японская иена
100,3/14/2019,58.8955,Японская иена
100,3/15/2019,58.5489,Японская иена
100,3/16/2019,58.5651,Японская иена
100,3/19/2019,57.9917,Японская иена
100,3/20/2019,57.8050,Японская иена
100,3/21/2019,57.6169,Японская иена
100,3/22/2019,57.7818,Японская иена
100,3/23/2019,57.5572,Японская иена
