nominal,data,curs,cdx
1,10/11/2017,34.9785,Болгарский лев
1,10/12/2017,35.0527,Болгарский лев
1,10/13/2017,34.9936,Болгарский лев
1,10/14/2017,34.8428,Болгарский лев
1,10/17/2017,34.4037,Болгарский лев
1,10/18/2017,34.5043,Болгарский лев
1,10/19/2017,34.4307,Болгарский лев
1,10/20/2017,34.6811,Болгарский лев
1,10/21/2017,34.6958,Болгарский лев
1,10/24/2017,34.5065,Болгарский лев
1,10/25/2017,34.6294,Болгарский лев
1,10/26/2017,34.6571,Болгарский лев
1,10/27/2017,34.8924,Болгарский лев
1,10/28/2017,34.5508,Болгарский лев
1,10/31/2017,34.4167,Болгарский лев
1,11/1/2017,34.5981,Болгарский лев
1,11/2/2017,34.6165,Болгарский лев
1,11/3/2017,34.5611,Болгарский лев
1,11/4/2017,34.7816,Болгарский лев
1,11/8/2017,34.6158,Болгарский лев
1,11/9/2017,35.1537,Болгарский лев
1,11/10/2017,35.1273,Болгарский лев
1,11/11/2017,35.3093,Болгарский лев
1,11/14/2017,35.2213,Болгарский лев
1,11/15/2017,35.6477,Болгарский лев
1,11/16/2017,36.4174,Болгарский лев
1,11/17/2017,36.1428,Болгарский лев
1,11/18/2017,35.9383,Болгарский лев
1,11/21/2017,35.6968,Болгарский лев
1,11/22/2017,35.7205,Болгарский лев
1,11/23/2017,35.4881,Болгарский лев
1,11/24/2017,35.3673,Болгарский лев
1,11/25/2017,35.4717,Болгарский лев
1,11/28/2017,35.6088,Болгарский лев
1,11/29/2017,35.5913,Болгарский лев
1,11/30/2017,35.3758,Болгарский лев
1,12/1/2017,35.5039,Болгарский лев
1,12/2/2017,35.6927,Болгарский лев
1,12/5/2017,35.7977,Болгарский лев
1,12/6/2017,35.5755,Болгарский лев
1,12/7/2017,35.5932,Болгарский лев
1,12/8/2017,35.7585,Болгарский лев
1,12/9/2017,35.5808,Болгарский лев
1,12/12/2017,35.7073,Болгарский лев
1,12/13/2017,35.4589,Болгарский лев
1,12/14/2017,35.5031,Болгарский лев
1,12/15/2017,35.5140,Болгарский лев
1,12/16/2017,35.4961,Болгарский лев
1,12/19/2017,35.3408,Болгарский лев
1,12/20/2017,35.3935,Болгарский лев
1,12/21/2017,35.5688,Болгарский лев
1,12/22/2017,35.5618,Болгарский лев
1,12/23/2017,35.3511,Болгарский лев
1,12/26/2017,35.3385,Болгарский лев
1,12/27/2017,35.0436,Болгарский лев
1,12/28/2017,34.8864,Болгарский лев
1,12/29/2017,35.1955,Болгарский лев
1,12/30/2017,35.2252,Болгарский лев
1,1/10/2018,34.8247,Болгарский лев
1,1/11/2018,34.7446,Болгарский лев
1,1/12/2018,34.7683,Болгарский лев
1,1/13/2018,34.9351,Болгарский лев
1,1/16/2018,35.1879,Болгарский лев
1,1/17/2018,35.3307,Болгарский лев
1,1/18/2018,35.4079,Болгарский лев
1,1/19/2018,35.4261,Болгарский лев
1,1/20/2018,35.5237,Болгарский лев
1,1/23/2018,35.4334,Болгарский лев
1,1/24/2018,35.2903,Болгарский лев
1,1/25/2018,35.5093,Болгарский лев
1,1/26/2018,35.4676,Болгарский лев
1,1/27/2018,35.5733,Болгарский лев
1,1/30/2018,35.6949,Болгарский лев
1,1/31/2018,35.5420,Болгарский лев
1,2/1/2018,35.7291,Болгарский лев
1,2/2/2018,35.7396,Болгарский лев
1,2/3/2018,35.8478,Болгарский лев
1,2/6/2018,36.0526,Болгарский лев
1,2/7/2018,36.3368,Болгарский лев
1,2/8/2018,36.0236,Болгарский лев
1,2/9/2018,36.0843,Болгарский лев
1,2/10/2018,36.4736,Болгарский лев
1,2/13/2018,36.3926,Болгарский лев
1,2/14/2018,36.4067,Болгарский лев
1,2/15/2018,36.4101,Болгарский лев
1,2/16/2018,36.1586,Болгарский лев
1,2/17/2018,36.1114,Болгарский лев
1,2/20/2018,35.7375,Болгарский лев
1,2/21/2018,35.7180,Болгарский лев
1,2/22/2018,35.6649,Болгарский лев
1,2/23/2018,35.6224,Болгарский лев
1,2/27/2018,35.2346,Болгарский лев
1,2/28/2018,35.1086,Болгарский лев
1,3/1/2018,35.1789,Болгарский лев
1,3/2/2018,35.2093,Болгарский лев
1,3/3/2018,35.5290,Болгарский лев
1,3/6/2018,35.9617,Болгарский лев
1,3/7/2018,35.6538,Болгарский лев
1,3/8/2018,36.0367,Болгарский лев
1,3/13/2018,35.6792,Болгарский лев
1,3/14/2018,35.8787,Болгарский лев
1,3/15/2018,36.0157,Болгарский лев
1,3/16/2018,36.0468,Болгарский лев
1,3/17/2018,36.2100,Болгарский лев
1,3/20/2018,36.1168,Болгарский лев
1,3/21/2018,36.4059,Болгарский лев
1,3/22/2018,36.1129,Болгарский лев
1,3/23/2018,35.9491,Болгарский лев
1,3/24/2018,36.0048,Болгарский лев
1,3/27/2018,36.0990,Болгарский лев
1,3/28/2018,36.3869,Болгарский лев
1,3/29/2018,36.4949,Болгарский лев
1,3/30/2018,36.3493,Болгарский лев
1,3/31/2018,36.0974,Болгарский лев
1,4/3/2018,36.1146,Болгарский лев
1,4/4/2018,36.2669,Болгарский лев
1,4/5/2018,36.3345,Болгарский лев
1,4/6/2018,36.1023,Болгарский лев
1,4/7/2018,36.1503,Болгарский лев
1,4/10/2018,36.7749,Болгарский лев
1,4/11/2018,39.2733,Болгарский лев
1,4/12/2018,40.4998,Болгарский лев
1,4/13/2018,39.2499,Болгарский лев
1,4/14/2018,38.7431,Болгарский лев
1,4/17/2018,39.3476,Болгарский лев
1,4/18/2018,38.7487,Болгарский лев
1,4/19/2018,38.9089,Болгарский лев
1,4/20/2018,38.5252,Болгарский лев
1,4/21/2018,38.6647,Болгарский лев
1,4/24/2018,38.6905,Болгарский лев
1,4/25/2018,38.4298,Болгарский лев
1,4/26/2018,38.5163,Болгарский лев
1,4/27/2018,38.9684,Болгарский лев
1,4/28/2018,38.7198,Болгарский лев
1,4/29/2018,38.4470,Болгарский лев
1,5/4/2018,38.9509,Болгарский лев
1,5/5/2018,38.6552,Болгарский лев
1,5/8/2018,38.3483,Болгарский лев
1,5/9/2018,38.3135,Болгарский лев
1,5/11/2018,37.9317,Болгарский лев
1,5/12/2018,37.6252,Болгарский лев
1,5/15/2018,37.8066,Болгарский лев
1,5/16/2018,37.7493,Болгарский лев
1,5/17/2018,37.7230,Болгарский лев
1,5/18/2018,37.3363,Болгарский лев
1,5/19/2018,37.3813,Болгарский лев
1,5/22/2018,37.5436,Болгарский лев
1,5/23/2018,36.9978,Болгарский лев
1,5/24/2018,36.9117,Болгарский лев
1,5/25/2018,36.8491,Болгарский лев
1,5/26/2018,36.9102,Болгарский лев
1,5/29/2018,37.2011,Болгарский лев
1,5/30/2018,36.9831,Болгарский лев
1,5/31/2018,37.0992,Болгарский лев
1,6/1/2018,37.1370,Болгарский лев
1,6/2/2018,37.1576,Болгарский лев
1,6/5/2018,37.0588,Болгарский лев
1,6/6/2018,37.1173,Болгарский лев
1,6/7/2018,37.2657,Болгарский лев
1,6/8/2018,37.3760,Болгарский лев
1,6/9/2018,37.6928,Болгарский лев
1,6/10/2018,37.5177,Болгарский лев
1,6/14/2018,37.8827,Болгарский лев
1,6/15/2018,37.6162,Болгарский лев
1,6/16/2018,37.1643,Болгарский лев
1,6/19/2018,37.5866,Болгарский лев
1,6/20/2018,37.8587,Болгарский лев
1,6/21/2018,37.6012,Болгарский лев
1,6/22/2018,37.6971,Болгарский лев
1,6/23/2018,37.6740,Болгарский лев
1,6/26/2018,37.5416,Болгарский лев
1,6/27/2018,37.4803,Болгарский лев
1,6/28/2018,37.5809,Болгарский лев
1,6/29/2018,37.3486,Болгарский лев
1,6/30/2018,37.3129,Болгарский лев
1,7/3/2018,37.5740,Болгарский лев
1,7/4/2018,37.6934,Болгарский лев
1,7/5/2018,37.6461,Болгарский лев
1,7/6/2018,37.7900,Болгарский лев
1,7/7/2018,37.7951,Болгарский лев
1,7/10/2018,37.8289,Болгарский лев
1,7/11/2018,37.4905,Болгарский лев
1,7/12/2018,37.2357,Болгарский лев
1,7/13/2018,37.1758,Болгарский лев
1,7/14/2018,37.0177,Болгарский лев
1,7/17/2018,37.2209,Болгарский лев
1,7/18/2018,37.4357,Болгарский лев
1,7/19/2018,37.3586,Болгарский лев
1,7/20/2018,37.5606,Болгарский лев
1,7/21/2018,37.8202,Болгарский лев
1,7/24/2018,37.9030,Болгарский лев
1,7/25/2018,37.5775,Болгарский лев
1,7/26/2018,37.7159,Болгарский лев
1,7/27/2018,37.7087,Болгарский лев
1,7/28/2018,37.4347,Болгарский лев
1,7/31/2018,37.4474,Болгарский лев
1,8/1/2018,37.3844,Болгарский лев
1,8/2/2018,37.3687,Болгарский лев
1,8/3/2018,37.5205,Болгарский лев
1,8/4/2018,37.5606,Болгарский лев
1,8/7/2018,37.5369,Болгарский лев
1,8/8/2018,37.6236,Болгарский лев
1,8/9/2018,37.6859,Болгарский лев
1,8/10/2018,39.2571,Болгарский лев
1,8/11/2018,39.1501,Болгарский лев
1,8/14/2018,39.7086,Болгарский лев
1,8/15/2018,38.9506,Болгарский лев
1,8/16/2018,38.4662,Болгарский лев
1,8/17/2018,38.9163,Болгарский лев
1,8/18/2018,39.0128,Болгарский лев
1,8/21/2018,39.1976,Болгарский лев
1,8/22/2018,39.5725,Болгарский лев
1,8/23/2018,39.9576,Болгарский лев
1,8/24/2018,40.4904,Болгарский лев
1,8/25/2018,40.0917,Болгарский лев
1,8/28/2018,40.0311,Болгарский лев
1,8/29/2018,40.2744,Болгарский лев
1,8/30/2018,40.6788,Болгарский лев
1,8/31/2018,40.6436,Болгарский лев
1,9/1/2018,40.6358,Болгарский лев
1,9/4/2018,40.2402,Болгарский лев
1,9/5/2018,40.3795,Болгарский лев
1,9/6/2018,40.4603,Болгарский лев
1,9/7/2018,40.6035,Болгарский лев
1,9/8/2018,41.1007,Болгарский лев
1,9/11/2018,41.3154,Болгарский лев
1,9/12/2018,41.5920,Болгарский лев
1,9/13/2018,41.2675,Болгарский лев
1,9/14/2018,40.7753,Болгарский лев
1,9/15/2018,40.8804,Болгарский лев
1,9/18/2018,40.6339,Болгарский лев
1,9/19/2018,40.4803,Болгарский лев
1,9/20/2018,40.1136,Болгарский лев
1,9/21/2018,39.7729,Болгарский лев
1,9/22/2018,39.9407,Болгарский лев
1,9/25/2018,39.8071,Болгарский лев
1,9/26/2018,39.5437,Болгарский лев
1,9/27/2018,39.5826,Болгарский лев
1,9/28/2018,39.4130,Болгарский лев
1,9/29/2018,38.9655,Болгарский лев
1,10/2/2018,38.8774,Болгарский лев
1,10/3/2018,38.4474,Болгарский лев
1,10/4/2018,38.7150,Болгарский лев
1,10/5/2018,38.8930,Болгарский лев
1,10/6/2018,39.1624,Болгарский лев
1,10/9/2018,39.3261,Болгарский лев
1,10/10/2018,38.9302,Болгарский лев
1,10/11/2018,38.8878,Болгарский лев
1,10/12/2018,39.4218,Болгарский лев
1,10/13/2018,39.0570,Болгарский лев
1,10/16/2018,38.8667,Болгарский лев
1,10/17/2018,38.8283,Болгарский лев
1,10/18/2018,38.6792,Болгарский лев
1,10/19/2018,38.6793,Болгарский лев
1,10/20/2018,38.5080,Болгарский лев
1,10/23/2018,38.4654,Болгарский лев
1,10/24/2018,38.2916,Болгарский лев
1,10/25/2018,38.3330,Болгарский лев
1,10/26/2018,38.3346,Болгарский лев
1,10/27/2018,38.1441,Болгарский лев
1,10/30/2018,38.3257,Болгарский лев
1,10/31/2018,38.2386,Болгарский лев
1,11/1/2018,38.0776,Болгарский лев
1,11/2/2018,38.1696,Болгарский лев
1,11/3/2018,38.3575,Болгарский лев
1,11/7/2018,38.5058,Болгарский лев
1,11/8/2018,38.7544,Болгарский лев
1,11/9/2018,38.7270,Болгарский лев
1,11/10/2018,38.7579,Болгарский лев
1,11/13/2018,38.8313,Болгарский лев
1,11/14/2018,38.8950,Болгарский лев
1,11/15/2018,39.2301,Болгарский лев
1,11/16/2018,38.6493,Болгарский лев
1,11/17/2018,38.3347,Болгарский лев
1,11/20/2018,38.5359,Болгарский лев
1,11/21/2018,38.4495,Болгарский лев
1,11/22/2018,38.4338,Болгарский лев
1,11/23/2018,38.2435,Болгарский лев
1,11/24/2018,38.3051,Болгарский лев
1,11/27/2018,38.6670,Болгарский лев
1,11/28/2018,38.6168,Болгарский лев
1,11/29/2018,38.5953,Болгарский лев
1,11/30/2018,38.7995,Болгарский лев
1,12/1/2018,38.7093,Болгарский лев
1,12/4/2018,38.5128,Болгарский лев
1,12/5/2018,38.6790,Болгарский лев
1,12/6/2018,38.7095,Болгарский лев
1,12/7/2018,38.6460,Болгарский лев
1,12/8/2018,38.9153,Болгарский лев
1,12/11/2018,38.6857,Болгарский лев
1,12/12/2018,38.7001,Болгарский лев
1,12/13/2018,38.4478,Болгарский лев
1,12/14/2018,38.5652,Болгарский лев
1,12/15/2018,38.5123,Болгарский лев
1,12/18/2018,38.5359,Болгарский лев
1,12/19/2018,38.7987,Болгарский лев
1,12/20/2018,39.1165,Болгарский лев
1,12/21/2018,39.3798,Болгарский лев
1,12/22/2018,39.8877,Болгарский лев
1,12/25/2018,39.8690,Болгарский лев
1,12/26/2018,40.0774,Болгарский лев
1,12/27/2018,40.1203,Болгарский лев
1,12/28/2018,40.1026,Болгарский лев
1,12/29/2018,40.7132,Болгарский лев
1,12/30/2018,40.6451,Болгарский лев
1,1/10/2019,39.3151,Болгарский лев
1,1/11/2019,39.4667,Болгарский лев
1,1/12/2019,39.4114,Болгарский лев
1,1/15/2019,39.4157,Болгарский лев
1,1/16/2019,39.2890,Болгарский лев
1,1/17/2019,38.9690,Болгарский лев
1,1/18/2019,38.6863,Болгарский лев
1,1/19/2019,38.6589,Болгарский лев
1,1/22/2019,38.6170,Болгарский лев
1,1/23/2019,38.6424,Болгарский лев
1,1/24/2019,38.5180,Болгарский лев
1,1/25/2019,38.3196,Болгарский лев
1,1/26/2019,38.1840,Болгарский лев
1,1/29/2019,38.4051,Болгарский лев
1,1/30/2019,38.8255,Болгарский лев
1,1/31/2019,38.6587,Болгарский лев
1,2/1/2019,38.4389,Болгарский лев
1,2/2/2019,38.4292,Болгарский лев
1,2/5/2019,38.3745,Болгарский лев
1,2/6/2019,38.2639,Болгарский лев
1,2/7/2019,38.2461,Болгарский лев
1,2/8/2019,38.3146,Болгарский лев
1,2/9/2019,38.2662,Болгарский лев
1,2/12/2019,37.9797,Болгарский лев
1,2/13/2019,37.8650,Болгарский лев
1,2/14/2019,38.0171,Болгарский лев
1,2/15/2019,38.3201,Болгарский лев
1,2/16/2019,38.4397,Болгарский лев
1,2/19/2019,38.2709,Болгарский лев
1,2/20/2019,38.3115,Болгарский лев
1,2/21/2019,38.1956,Болгарский лев
1,2/22/2019,38.0627,Болгарский лев
1,2/23/2019,38.0105,Болгарский лев
1,2/26/2019,37.8726,Болгарский лев
1,2/27/2019,38.0925,Болгарский лев
1,2/28/2019,38.2976,Болгарский лев
1,3/1/2019,38.3547,Болгарский лев
1,3/2/2019,38.2065,Болгарский лев
1,3/5/2019,38.1645,Болгарский лев
1,3/6/2019,38.0922,Болгарский лев
1,3/7/2019,38.0639,Болгарский лев
1,3/8/2019,38.1541,Болгарский лев
1,3/12/2019,37.9945,Болгарский лев
1,3/13/2019,37.9107,Болгарский лев
1,3/14/2019,37.8624,Болгарский лев
1,3/15/2019,37.8747,Болгарский лев
1,3/16/2019,37.8830,Болгарский лев
1,3/19/2019,37.5091,Болгарский лев
1,3/20/2019,37.3413,Болгарский лев
1,3/21/2019,37.2812,Болгарский лев
1,3/22/2019,37.1370,Болгарский лев
1,3/23/2019,37.0737,Болгарский лев
